Customer ID,Recency,Frequency,Monetary,AvgOrderValue,Trend,Churn
CUST101113,9,246,2200836.65,8946.49044715447,0.4904852710871537,0
CUST101114,3,247,1883901.85,7627.132995951418,0.1275923424547816,0
CUST101115,1,268,2014994.0899999999,7518.634664179104,0.2849990757199017,0
CUST101116,1,240,2135372.16,8897.384,0.5700919687054886,0
CUST101117,2,248,1785081.07,7197.907540322581,0.2730653745761494,0
CUST101118,1,263,1703337.29,6476.567642585552,0.21181475731486146,0
CUST101119,3,273,1922558.16,7042.337582417582,0.05464109470880802,0
CUST101120,2,252,1655530.38,6569.565,0.10970366233111015,0
CUST101121,3,267,1814625.29,6796.3494007490635,0.08600221881542074,0
CUST101122,1,232,2043958.1600000001,8810.16448275862,0.7357268493769391,0
CUST101123,4,264,2269901.41,8598.111401515152,0.5707668297380822,0
CUST101124,4,224,1918098.67,8562.940491071427,0.6960168183200055,0
CUST101125,4,249,1950306.22,7832.555100401606,0.4539870263367048,0
CUST101126,8,243,1806742.1400000001,7435.152839506173,0.15409513395578478,0
CUST101127,2,256,1571362.73,6138.1356640625,0.23214771929451974,0
CUST101128,1,251,1908216.44,7602.45593625498,0.3610100395120341,0
CUST101129,11,234,1479915.35,6324.424572649573,0.8520931320847195,0
CUST101130,4,210,1489188.3,7091.372857142857,0.773594138573067,0
CUST101131,6,254,1666221.4,6559.926771653543,0.4586915363340815,0
CUST101132,4,255,1790009.33,7019.64443137255,0.2716305568828218,0
CUST101133,1,242,1506868.67,6226.730041322314,0.3243183440125562,0
CUST101134,2,251,1886442.53,7515.707290836654,0.4252365522413465,0
CUST101135,3,274,2243815.82,8189.108832116788,0.19464392220974966,0
CUST101136,4,270,2108071.8,7807.673333333332,0.33268916532751064,0
CUST101137,2,250,1744168.18,6976.67272,0.3272141733053683,0
CUST101138,3,238,1875847.11,7881.710546218488,0.1423932511529367,0
CUST101139,1,241,1681100.22,6975.51958506224,0.38213092285612227,0
CUST101140,6,259,1997181.73,7711.12637065637,0.15195760297804412,0
CUST101141,3,252,1765246.05,7004.944642857143,0.32092519198370256,0
CUST101142,2,271,2236726.9899999998,8253.60512915129,0.40893700572926006,0
CUST101143,1,268,1924933.0,7182.585820895522,0.3495818495462589,0
CUST101144,5,233,1850498.37,7942.053090128756,1.2551594822323369,0
CUST101145,5,254,1814117.6300000001,7142.1953937007875,0.2469427719716437,0
CUST101146,1,268,2024168.28,7552.8667164179105,0.06405267869658715,0
CUST101147,2,263,2034419.9,7735.436882129277,0.3151442075631255,0
CUST101148,3,231,1605781.75,6951.4361471861475,0.12649372744684723,0
CUST101149,3,226,1686856.6300000001,7463.967389380531,0.5494945615701257,0
CUST101150,1,264,1590120.92,6023.185303030303,0.35976608160878853,0
CUST101151,4,247,1986880.15,8044.0491902834,0.5004603194937494,0
CUST101152,2,232,1658309.2,7147.884482758621,0.24073213033202445,0
CUST101153,1,255,2181898.4899999998,8556.464666666665,0.7295747753866336,0
CUST101154,1,256,1941672.96,7584.66,0.6284564393409452,0
CUST101155,1,236,1632117.43,6915.751822033898,0.15114755407136968,0
CUST101156,1,255,1713472.54,6719.500156862745,0.4398025510796479,0
CUST101157,2,248,2024942.04,8165.088870967742,0.5250065618131536,0
CUST101158,2,271,2239146.72,8262.534022140222,0.43029705334981416,0
CUST101159,1,244,1779454.6400000001,7292.846885245902,0.42313387036101957,0
CUST101160,1,247,1847481.16,7479.680809716599,0.34775410463808326,0
CUST101161,1,278,1905982.8699999999,6856.0534892086325,0.29694454436735684,0
CUST101162,1,242,1629052.9000000001,6731.623553719009,0.17840977053054824,0
CUST101163,3,248,2068231.89,8339.644717741936,0.21460572291935343,0
CUST101164,6,252,1875425.06,7442.162936507937,0.23767443701818602,0
CUST101165,1,221,1752325.68,7929.075475113122,0.4537271326208673,0
CUST101166,1,272,1738404.96,6391.1947058823525,0.17078014349238235,0
CUST101167,7,226,1677211.14,7421.288230088495,0.13484294859280435,0
CUST101168,10,264,2237837.56,8476.657424242425,0.2947647424864986,0
CUST101169,3,284,2061220.82,7257.819788732395,0.38943960447296216,0
CUST101170,6,254,1939086.9,7634.200393700787,0.22266852817814758,0
CUST101171,7,265,2428698.5,9164.9,0.18258011881588063,0
CUST101172,1,274,2194233.68,8008.152116788322,0.2365910589856152,0
CUST101173,7,240,1901504.52,7922.9355000000005,0.32280258772317455,0
CUST101174,4,241,1472204.65,6108.732987551867,0.2142644877494384,0
CUST101175,1,276,2043198.97,7402.894818840579,0.48458269290629535,0
CUST101176,3,260,1796157.21,6908.296961538462,0.3791489087442871,0
CUST101177,6,251,1631646.89,6500.585219123505,0.4280983030488575,0
CUST101178,4,243,1773047.7,7296.492592592593,0.4274736621872485,0
CUST101179,7,251,2071673.31,8253.678525896414,0.6173941427749768,0
CUST101180,8,261,1942901.48,7444.066973180076,0.3295029852443801,0
CUST101181,2,252,2249846.93,8927.964007936509,0.6188466834404064,0
CUST101182,10,209,1326594.25,6347.340909090909,0.3550042818103392,0
CUST101183,6,265,1559266.42,5884.024226415094,0.15047595714303483,0
CUST101184,5,236,1860247.21,7882.4034322033895,0.3917382176233602,0
CUST101185,2,222,1435023.02,6464.067657657658,0.20293576869357713,0
CUST101186,1,266,2096771.19,7882.598458646617,0.4405755528482317,0
CUST101187,1,242,1908409.39,7885.989214876033,0.31120771716975826,0
CUST101188,6,257,1537469.93,5982.37326848249,0.335391163932739,0
CUST101189,1,256,1816929.4,7097.38046875,0.71416795776425,0
CUST101190,1,271,1945345.95,7178.398339483395,0.26935526034634505,0
CUST101191,2,252,2111185.82,8377.721507936507,0.20216045747425368,0
CUST101192,6,231,1813825.85,7852.059956709957,0.9540970866069781,0
CUST101193,4,251,2069198.48,8243.818645418327,0.5175707752939543,0
CUST101194,6,254,1811947.68,7133.652283464567,0.10882805625365155,0
CUST101195,2,272,2360909.7,8679.815073529413,0.5757171110607937,0
CUST101196,5,253,2083208.08,8234.024031620555,0.6176404415057825,0
CUST101197,1,225,1840067.73,8178.0788,0.24618332345529875,0
CUST101198,7,255,2206179.94,8651.686039215687,3.2089326875695225,0
CUST101199,6,241,1932448.25,8018.457468879668,0.26893075720424336,0
CUST101200,7,261,1981786.6,7593.052107279694,0.3762638656804287,0
CUST101201,5,226,2138222.86,9461.163097345132,0.4805295865351905,0
CUST101202,15,232,2072327.26,8932.445086206897,0.5385946946855952,0
CUST101203,7,217,1465360.16,6752.811797235023,0.2423613628208354,0
CUST101204,4,232,1883270.19,8117.543922413793,0.515777225717268,0
CUST101205,2,279,2574965.28,9229.266236559139,1.1950831517980132,0
CUST101206,8,237,2129517.58,8985.306244725738,0.6970582538015293,0
CUST101207,1,245,1828563.8,7463.5257142857145,0.24842637785310728,0
CUST101208,1,285,2223323.61,7801.13547368421,0.2868741838938156,0
CUST101209,1,266,2546400.28,9572.933383458645,0.2702520480054624,0
CUST101210,11,267,2511857.24,9407.705018726592,0.4029301879734389,0
CUST101211,4,226,1688923.56,7473.113097345133,0.27607978990252724,0
CUST101212,2,244,1732041.02,7098.528770491804,0.18882112808726673,0
CUST101213,5,258,2031709.29,7874.8422093023255,1.0550586403335631,0
CUST101214,3,248,1727398.97,6965.3184274193545,0.19222686168601064,0
CUST101215,1,252,1752019.81,6952.459563492063,0.2624074280372216,0
CUST101216,2,237,1470543.61,6204.825358649789,0.39696280523719685,0
CUST101217,5,237,1663756.59,7020.070000000001,0.13105672599306836,0
CUST101218,2,259,1949978.6,7528.8749034749035,0.3114000635982031,0
CUST101219,3,264,1801826.02,6825.09856060606,0.15738974319572224,0
CUST101220,2,246,1788400.7,7269.9215447154465,0.18681563517898256,0
CUST101221,1,271,1889383.67,6971.895461254612,0.19948681426472478,0
CUST101222,5,233,1892564.69,8122.595236051502,0.3110222585946299,0
CUST101223,2,247,1774966.95,7186.101012145748,0.3065434373253759,0
CUST101224,1,264,2012963.07,7624.860113636364,0.33903254289085527,0
CUST101225,9,245,2612363.08,10662.706448979592,0.6208541610055643,0
CUST101226,1,266,1697144.15,6380.241165413533,0.22818969757380553,0
CUST101227,2,259,1884301.41,7275.295019305019,0.3239283526708482,0
CUST101228,7,219,1781119.77,8132.96698630137,0.29577079931306327,0
CUST101229,1,261,2055837.78,7876.773103448276,0.37744378679181784,0
CUST101230,3,235,1404787.16,5977.817702127659,0.2083070324043877,0
CUST101231,14,228,1927986.14,8456.079561403509,0.23166369081111296,0
CUST101232,1,258,2661387.0100000002,10315.453527131784,0.8172816554290282,0
CUST101233,1,276,2216854.5100000002,8032.081557971015,0.35658325254364953,0
CUST101234,3,241,1658155.47,6880.313153526971,0.3112911072972676,0
CUST101235,1,263,2267978.55,8623.49258555133,0.3486269302850007,0
CUST101236,2,245,2156350.38,8801.43012244898,0.29630624348792184,0
CUST101237,1,285,2053547.59,7205.430140350877,0.29152845621143814,0
CUST101238,2,260,2116247.92,8139.415076923076,0.33520300952211857,0
CUST101239,3,213,1849711.98,8684.093802816902,0.43507509397449246,0
CUST101240,3,242,1722687.64,7118.5439669421485,0.9507651097362239,0
CUST101241,6,233,2183485.25,9371.181330472104,0.41619732873390486,0
CUST101242,1,234,1764824.72,7541.985982905982,0.27587434434261104,0
CUST101243,5,265,2217124.29,8366.506754716982,0.5854889916624291,0
CUST101244,5,261,2020938.5,7743.05938697318,0.2739008480203224,0
CUST101245,6,273,2233599.72,8181.683956043957,0.47395240801413646,0
CUST101246,6,248,1584768.6199999999,6390.196048387096,0.12915109830849109,0
CUST101247,1,234,1903657.73,8135.289444444445,0.2546479832586158,0
CUST101248,3,265,1983132.97,7483.5206415094335,0.5661433311186964,0
CUST101249,3,244,2163371.1,8866.275,0.8621660358816178,0
CUST101250,2,246,1939672.1,7884.84593495935,0.3038963942782051,0
CUST101251,6,261,1638899.42,6279.308122605364,0.20426650651467088,0
CUST101252,2,227,1981113.29,8727.371321585902,0.48515636885743907,0
CUST101253,1,243,1781401.57,7330.870658436214,0.4756785361796586,0
CUST101254,1,255,2005812.41,7865.931019607843,0.38765694923460187,0
CUST101255,3,245,1696505.68,6924.5129795918365,0.22810154744653752,0
CUST101256,2,258,2065391.31,8005.392674418605,0.2915297236804192,0
CUST101257,1,251,2005671.9,7990.724701195219,0.18984233099121953,0
CUST101258,1,255,1949871.95,7646.556666666666,0.2676243486098165,0
CUST101259,1,246,2073066.41,8427.099227642277,0.3402483145497001,0
CUST101260,4,261,1875309.37,7185.09337164751,0.41147494403977225,0
CUST101261,2,242,1744684.95,7209.44194214876,0.47838619060722387,0
CUST101262,8,216,1552620.11,7188.056064814816,0.30187642620658134,0
CUST101263,5,239,1916027.5,8016.851464435146,0.4054341911702285,0
CUST101264,5,227,1878469.46,8275.195859030837,0.566372116026879,0
CUST101265,9,248,1896667.26,7647.85185483871,0.3843246068397784,0
CUST101266,2,244,1601158.19,6562.123729508196,0.14098318890273423,0
CUST101267,2,249,2524385.32,10138.093654618473,0.5624777083256801,0
CUST101268,1,279,2339629.32,8385.76817204301,0.6117646262902691,0
CUST101269,2,272,1985892.68,7301.0760294117645,0.2638047582417819,0
CUST101270,1,292,2338889.79,8009.896541095891,0.1419818003779041,0
CUST101271,15,247,2140860.1,8667.449797570851,0.9150346800712251,0
CUST101272,2,245,1730980.72,7065.227428571428,0.11592449152538079,0
CUST101273,4,256,1759849.83,6874.4133984375,0.37551156480215064,0
CUST101274,1,281,2192490.22,7802.456298932385,0.2523884690817304,0
CUST101275,1,251,1969773.6,7847.703585657371,0.6437953925969844,0
CUST101276,6,236,1883179.94,7979.576016949152,0.37589335356747816,0
CUST101277,3,257,1729497.25,6729.561284046693,0.2769260229139029,0
CUST101278,8,264,1903073.42,7208.611439393939,0.3763567941374788,0
CUST101279,2,254,1735026.97,6830.814842519685,0.24360673355063953,0
CUST101280,3,255,1898993.91,7447.03494117647,0.24168559119190844,0
CUST101281,1,272,2341064.13,8606.853419117646,0.6346608603234335,0
CUST101282,4,260,1847330.57,7105.117576923077,0.1515227951037552,0
CUST101283,6,231,1611166.3900000001,6974.746277056278,0.39769919541195187,0
CUST101284,2,246,1915348.85,7785.97093495935,0.309040225176186,0
CUST101285,1,258,2128069.45,8248.331201550389,1.1306969225324806,0
CUST101286,5,245,1785546.8,7287.94612244898,0.22737640956225322,0
CUST101287,1,274,2002808.75,7309.52098540146,0.14608429393693573,0
CUST101288,4,253,2119931.71,8379.17671936759,0.2515256847862002,0
CUST101289,4,270,1980009.14,7333.367185185185,0.16703686534563172,0
CUST101290,2,259,1826494.02,7052.100463320463,0.2586474530856246,0
CUST101291,2,237,1620275.1,6836.603797468355,0.6109107427747346,0
CUST101292,4,245,1544061.25,6302.290816326531,0.15665154242839377,0
CUST101293,2,266,1813944.1,6819.338721804512,0.22411887414202863,0
CUST101294,4,233,2135024.35,9163.194635193133,0.4102243810052436,0
CUST101295,5,238,1785463.23,7501.946344537815,0.23777444031351888,0
CUST101296,6,251,2244611.42,8942.67498007968,0.7155737708079357,0
CUST101297,2,260,2384235.63,9170.137038461538,0.6852116247797252,0
CUST101298,2,226,1661660.24,7352.478938053097,0.35748097419332625,0
CUST101299,6,251,2113507.94,8420.350358565736,0.27945878467231344,0
CUST101300,7,244,1765467.5,7235.522540983607,0.60742476638104,0
CUST101301,2,259,1695887.15,6547.826833976834,0.1866825471302575,0
CUST101302,1,255,1917464.66,7519.46925490196,0.3889229190935293,0
CUST101303,3,246,2478764.53,10076.278577235771,0.4051550187011309,0
CUST101304,2,284,1937788.23,6823.1979929577465,0.157095306836309,0
CUST101305,5,253,1542999.35,6098.811660079052,0.13374549442598,0
CUST101306,2,252,1860596.89,7383.320992063492,0.18061937844383832,0
CUST101307,3,236,1569172.11,6649.03436440678,0.38264796139772467,0
CUST101308,6,255,1722817.5,6756.14705882353,0.6625069401814818,0
CUST101309,8,223,1670340.33,7490.3153811659195,0.5894804844784162,0
CUST101310,1,239,2147999.53,8987.445732217573,0.3521261298694727,0
CUST101311,4,242,1641790.91,6784.259958677686,0.5397515478518004,0
CUST101312,2,258,1839437.62,7129.603178294574,0.3706429139364392,0
CUST101313,3,226,1520599.85,6728.317920353983,0.20606204996853886,0
CUST101314,1,257,1744167.17,6786.642684824902,1.4391483754018837,0
CUST101315,4,226,1922310.74,8505.799734513274,0.7366250700284268,0
CUST101316,2,253,1681500.75,6646.248023715415,0.5788500013635839,0
CUST101317,9,232,1560908.62,6728.0543965517245,1.069428764587612,0
CUST101318,1,266,1891376.15,7110.436654135338,0.24925346503724494,0
CUST101319,1,264,2281626.0300000003,8642.522840909092,0.3509969299925211,0
CUST101320,1,251,1686767.89,6720.190796812749,0.26241360170717726,0
CUST101321,7,250,1588519.74,6354.07896,0.12265611415236957,0
CUST101322,2,273,1891369.95,6928.0950549450545,0.3635999024456653,0
CUST101323,2,247,1951462.67,7900.658582995951,0.6968779185626895,0
CUST101324,8,241,2247813.82,9327.028298755185,0.3162943911081007,0
CUST101325,1,259,1961050.14,7571.622162162162,0.5834047827983114,0
CUST101326,3,241,1830106.72,7593.803817427386,0.7334371922891397,0
CUST101327,2,255,1493298.4,5856.072156862745,0.13256180020207226,0
CUST101328,1,257,2520776.47,9808.468754863814,1.0007336107904765,0
CUST101329,1,245,1960400.57,8001.634979591837,0.5123231916369706,0
CUST101330,8,237,1709892.39,7214.73582278481,0.34549642678228387,0
CUST101331,2,239,2126630.55,8898.035774058577,0.3941492577619796,0
CUST101332,11,232,1589730.18,6852.285258620689,0.45042012648864177,0
CUST101333,2,236,2010406.54,8518.671779661017,0.39395294995296665,0
CUST101334,6,286,2299729.7,8041.012937062937,0.3054277379818784,0
CUST101335,3,224,1692104.57,7554.038258928572,0.9153884582388301,0
CUST101336,1,258,1756720.7,6808.99496124031,0.18152903691488004,0
CUST101337,1,262,1777830.15,6785.6112595419845,0.2774021401236432,0
CUST101338,1,244,1723915.06,7065.225655737705,0.8513250941530208,0
CUST101339,1,247,1738411.84,7038.1046153846155,0.401694627706727,0
CUST101340,4,281,1743906.99,6206.074697508897,0.0908698276177714,0
CUST101341,7,259,1774531.91,6851.474555984556,0.2770358082111936,0
CUST101342,8,244,1796387.3,7362.243032786885,0.19214099125105513,0
CUST101343,1,246,1957862.3800000001,7958.790162601626,0.5485112468028436,0
CUST101344,3,261,1896731.27,7267.1696168582375,0.2519196404767209,0
CUST101345,2,243,1714995.3,7057.593827160494,0.12567973378687539,0
CUST101346,1,248,1644707.83,6631.886411290323,0.3032404238046345,0
CUST101347,3,263,1930847.73,7341.626349809886,0.09973861104856027,0
CUST101348,1,226,1578735.26,6985.554247787611,0.43024531395134014,0
CUST101349,1,256,1972256.21,7704.1258203125,0.4613595995937157,0
CUST101350,5,264,1873031.25,7094.815340909091,0.3331690521454095,0
CUST101351,15,261,1890789.99,7244.406091954023,0.08495080517990129,0
CUST101352,7,261,2049171.94,7851.233486590038,0.18789323000002592,0
CUST101353,1,244,1563256.79,6406.79012295082,0.548363793210042,0
CUST101354,4,265,1999481.74,7545.214113207547,0.44779442936007086,0
CUST101355,2,244,1690044.73,6926.412827868852,0.419224950892182,0
CUST101356,6,266,1750102.8,6579.333834586467,0.23857940218428944,0
CUST101357,2,264,1661724.3800000001,6294.410530303031,0.3013630745874657,0
CUST101358,2,234,1845400.22,7886.3257264957265,0.24058551873578252,0
CUST101359,1,247,1876334.79,7596.497125506073,0.544223424431534,0
CUST101360,1,227,1836186.36,8088.9266960352425,0.2666639923334968,0
CUST101361,1,243,2050977.49,8440.23658436214,0.47825938243758254,0
CUST101362,8,249,1673400.28,6720.483052208835,0.4423523398537296,0
CUST101363,5,247,1719076.77,6959.824979757085,0.17285866803561806,0
CUST101364,9,245,1675259.92,6837.795591836734,0.5088025225725935,0
CUST101365,8,226,1566560.0,6931.6814159292035,0.13655178578395968,0
CUST101366,2,217,1717087.46,7912.845437788018,0.37404403019171384,0
CUST101367,2,250,1773376.03,7093.5041200000005,0.14842864940012737,0
CUST101368,3,253,1937144.21,7656.696482213439,1.2194295960056787,0
CUST101369,1,249,2014139.69,8088.914417670682,0.3487627208430412,0
CUST101370,1,283,2467210.7,8718.059010600708,0.5441883763654091,0
CUST101371,12,237,1723009.75,7270.083333333333,0.48572454685036365,0
CUST101372,1,235,1566574.79,6666.275702127659,0.4572028088727369,0
CUST101373,1,238,1859611.69,7813.494495798319,0.16926794042432275,0
CUST101374,5,254,1880806.98,7404.751889763779,0.865497015540482,0
CUST101375,10,273,1800488.09,6595.194468864469,0.20939913872532748,0
CUST101376,7,216,1581846.97,7323.365601851851,0.5994447295115878,0
CUST101377,6,245,2135464.86,8716.183102040815,0.4326415199745535,0
CUST101378,6,228,1724128.03,7561.965043859649,0.26995976533217797,0
CUST101379,1,263,2091976.91,7954.284828897338,0.2940227457868778,0
CUST101380,3,244,1613908.52,6614.379180327869,0.6734523732208294,0
CUST101381,1,256,2021694.69,7897.2448828125,0.20003551270020062,0
CUST101382,1,223,1609157.96,7215.954977578475,0.3771733801806998,0
CUST101383,2,247,1700650.95,6885.226518218623,0.3207511243144571,0
CUST101384,4,240,1658145.38,6908.939083333333,0.17954737533763174,0
CUST101385,1,256,1795418.8,7013.3546875,0.3806800493641538,0
CUST101386,1,248,1646961.39,6640.9733467741935,0.10697276304316632,0
CUST101387,1,274,2260479.29,8249.924416058395,0.3775913100685469,0
CUST101388,3,256,1903624.67,7436.0338671875,0.32879289988146615,0
CUST101389,1,249,1786180.67,7173.416345381525,0.20511783096867228,0
CUST101390,2,245,1690525.6,6900.104489795919,0.3508406986285206,0
CUST101391,3,236,1664709.33,7053.853093220339,0.2629794248042772,0
CUST101392,1,261,1887797.59,7232.940957854406,0.1274723210271251,0
CUST101393,2,263,1878614.93,7143.022547528517,0.27738639660543624,0
CUST101394,9,257,2031911.73,7906.271322957198,0.5700049631922107,0
CUST101395,2,272,2144234.71,7883.215845588235,0.6675594354667967,0
CUST101396,5,245,1790800.88,7309.391346938775,0.3046970947240548,0
CUST101397,1,244,2202830.96,9027.995737704918,0.7378958119989333,0
CUST101398,1,264,2186945.17,8283.883219696969,0.4925783855876035,0
CUST101399,2,253,1673236.73,6613.583913043478,0.13959381021658637,0
CUST101400,8,232,1437731.76,6197.119655172414,0.1584793826612632,0
CUST101401,1,238,1981568.81,8325.919369747899,0.27227831397533303,0
CUST101402,1,236,1883016.96,7978.885423728813,0.7405417829361431,0
CUST101403,2,257,1823210.89,7094.20579766537,0.27048942480505095,0
CUST101404,1,255,1895491.83,7433.301294117648,0.3946518781009922,0
CUST101405,5,277,2183496.22,7882.657833935019,0.34170490461365005,0
CUST101406,2,268,1866702.55,6965.30802238806,0.21674587745751211,0
CUST101407,1,219,1629996.1300000001,7442.904703196347,0.3801070074936426,0
CUST101408,2,266,1756625.14,6603.853909774436,0.3357029032070697,0
CUST101409,4,252,1916144.11,7603.7464682539685,0.4360707227044581,0
CUST101410,1,242,1929646.99,7973.7478925619835,0.5932831156765929,0
CUST101411,9,246,1622769.65,6596.624593495934,0.24593141239133096,0
CUST101412,1,231,1495661.1,6474.723376623377,0.558158640884578,0
CUST101413,5,260,1878490.83,7224.964730769231,0.22003107783843232,0
CUST101414,1,247,1534453.78,6212.363481781376,0.36410023966676897,0
CUST101415,4,232,1457732.68,6283.330517241379,0.41627869890563163,0
CUST101416,1,257,1954939.68,7606.769182879377,0.799246683761209,0
CUST101417,11,265,2424068.66,9147.428905660377,1.0075424329863,0
CUST101418,1,242,1670776.8800000001,6904.036694214877,0.20843383423441877,0
CUST101419,1,247,1670333.37,6762.483279352227,0.3744435720380114,0
CUST101420,1,273,1986149.59,7275.273223443224,0.31769495902454403,0
CUST101421,3,268,2471389.75,9221.603544776119,0.398726492376272,0
CUST101422,6,245,1967886.99,8032.1917959183675,0.4156142544451172,0
CUST101423,4,245,1960222.06,8000.906367346939,0.3390761019691854,0
CUST101424,1,243,1741250.47,7165.639794238683,1.758444867003855,0
CUST101425,5,235,1532759.93,6522.382680851064,0.24995382817782671,0
CUST101426,3,229,1662189.66,7258.4701310043665,0.2561924085596516,0
CUST101427,4,252,1871351.22,7425.996904761904,1.1163247671478729,0
CUST101428,6,255,1877678.16,7363.443764705882,0.16582347240894543,0
CUST101429,8,252,1654727.85,6566.380357142857,0.13101956315989005,0
CUST101430,8,247,1569860.7,6355.711336032388,1.2724216903687027,0
CUST101431,7,243,1753339.25,7215.3878600823045,0.33322159741359003,0
CUST101432,1,270,1752817.53,6491.9167777777775,0.25236993576215616,0
CUST101433,2,295,2227692.56,7551.500203389831,0.3570629291056549,0
CUST101434,1,270,2536117.42,9393.027481481482,0.3684703199492727,0
CUST101435,2,249,1638615.26,6580.784176706828,0.18346229401593758,0
CUST101436,3,233,1800659.19,7728.151030042918,0.7802431918838776,0
CUST101437,3,221,1791853.83,8107.935882352942,0.23915192422538065,0
CUST101438,7,246,1746758.9,7100.645934959349,0.5029613065234859,0
CUST101439,4,216,1466746.46,6790.49287037037,0.19189703688815032,0
CUST101440,2,255,1707690.61,6696.825921568628,0.12480309874881124,0
CUST101441,1,265,2187096.65,8253.194905660377,0.14825539534586957,0
CUST101442,8,251,2083381.54,8300.324860557768,0.3589944709521216,0
CUST101443,2,242,1985209.97,8203.346983471074,0.4187519809627883,0
CUST101444,2,250,1649557.7,6598.230799999999,0.3523981599681964,0
CUST101445,4,245,1971517.95,8047.012040816327,0.17702294607496327,0
CUST101446,2,287,2057419.53,7168.7091637630665,0.2015698752094366,0
CUST101447,3,266,1878160.57,7060.754022556392,0.2110322402280967,0
CUST101448,1,254,2331450.74,9178.939921259844,0.28290112255282457,0
CUST101449,2,250,1723790.5,6895.162,0.7674199977872346,0
CUST101450,5,240,1772382.6,7384.927500000001,0.2096933634916193,0
CUST101451,7,222,1563932.19,7044.739594594595,0.11156103679445013,0
CUST101452,4,263,2103691.82,7998.828212927756,0.5638686144409948,0
CUST101453,1,217,1522629.61,7016.726313364055,0.28194838874362443,0
CUST101454,5,240,1481019.78,6170.91575,0.16013424390721887,0
CUST101455,3,266,2076486.29,7806.339436090226,0.23823207236828145,0
CUST101456,2,258,2406190.52,9326.319844961241,0.327079443973179,0
CUST101457,2,224,1443670.36,6444.956964285715,0.3908196571620354,0
CUST101458,6,242,1560688.66,6449.126694214876,0.12131873226655093,0
CUST101459,1,227,1817081.19,8004.76295154185,0.6926705227208658,0
CUST101460,1,239,1816756.11,7601.490000000001,0.6397497532477799,0
CUST101461,2,254,1999366.15,7871.520275590551,0.3601203512690473,0
CUST101462,4,243,2335866.62,9612.619835390948,0.6376866890709091,0
CUST101463,3,218,1638169.59,7514.539403669725,0.27255679525144183,0
CUST101464,5,256,1808600.23,7064.8446484375,0.9941366459398095,0
CUST101465,1,277,1952394.66,7048.356173285199,0.24814251220206263,0
CUST101466,3,246,1831096.19,7443.480447154471,0.15461970550763587,0
CUST101467,1,238,1818673.01,7641.483235294118,0.3016522737987316,0
CUST101468,6,233,1632274.46,7005.469785407725,0.5509434359260691,0
CUST101469,5,228,1686140.92,7395.354912280702,0.4896421345252904,0
CUST101470,1,240,1815170.26,7563.209416666667,0.24856250903300872,0
CUST101471,4,227,1696676.14,7474.344229074889,0.597779349867086,0
CUST101472,3,266,1842550.15,6926.880263157895,0.3154510437970318,0
CUST101473,2,249,1579540.64,6343.536706827309,0.3325155932104918,0
CUST101474,1,277,2026665.89,7316.483357400722,0.25992095469019433,0
CUST101475,2,255,1955688.55,7669.366862745098,0.5034412201652422,0
CUST101476,1,256,1631007.12,6371.1215625,0.16006909540940023,0
CUST101477,1,232,1586674.32,6839.1134482758625,0.7343059184781733,0
CUST101478,9,237,1792314.72,7562.509367088607,0.20400500721249623,0
CUST101479,2,273,1711035.3,6267.528571428572,0.13238615918798957,0
CUST101480,6,273,1798770.71,6588.9036996337,0.1029923432810259,0
CUST101481,2,219,1612079.32,7361.0927853881285,0.4809523293807363,0
CUST101482,4,261,2651427.56,10158.726283524904,0.8717811002274658,0
CUST101483,14,225,1484020.87,6595.648311111112,0.6828690124373212,0
CUST101484,4,239,1856886.2,7769.398326359832,0.24530973228334824,0
CUST101485,4,242,2032027.88,8396.809421487604,0.24977814905178275,0
CUST101486,2,265,2276531.7399999998,8590.685811320755,0.476935803085677,0
CUST101487,4,244,1961250.8399999999,8037.913278688524,0.42913127989348376,0
CUST101488,5,227,1887205.77,8313.6818061674,1.5115072213579666,0
CUST101489,1,251,2124173.24,8462.841593625499,0.4516679040872386,0
CUST101490,3,262,1966868.05,7507.129961832061,0.3909822279159979,0
CUST101491,2,260,1957193.68,7527.668,0.5869989350486603,0
CUST101492,2,284,2390130.65,8415.952992957746,0.33293822066701795,0
CUST101493,1,269,1897833.95,7055.144795539033,0.1550915795230434,0
CUST101494,1,249,1914408.4,7688.387148594377,0.24683656539650448,0
CUST101495,1,278,1908224.29,6864.116151079137,0.3070334452657142,0
CUST101496,5,243,1868596.92,7689.699259259259,0.5496117108943929,0
CUST101497,2,274,1776469.16,6483.464087591241,0.22620898194573522,0
CUST101498,4,275,2034718.33,7398.975745454546,0.35743651385499026,0
CUST101499,6,247,1733856.94,7019.663724696356,0.26845196813120836,0
CUST101500,4,260,2029693.26,7806.5125384615385,0.4630205322831617,0
CUST101501,1,243,2132050.64,8773.870946502058,0.19311367568105067,0
CUST101502,1,245,1624955.22,6632.470285714286,0.2475750497555302,0
CUST101503,5,241,1916294.76,7951.430539419087,0.2553931913144445,0
CUST101504,1,248,1754522.58,7074.687822580646,0.24903308787211897,0
CUST101505,2,239,1570397.23,6570.699707112971,0.2646599115894011,0
CUST101506,1,238,2329222.26,9786.648151260504,0.5342301211310952,0
CUST101507,6,284,2148256.82,7564.2845774647885,0.195856353724838,0
CUST101508,1,229,1686973.42,7366.69615720524,0.32783017749606197,0
CUST101509,3,242,1945051.3800000001,8037.402396694215,0.29387626655093685,0
